id,日時,予測値_PV,PV発電量,買電量,予測値_demand,battery状態,SOC,充電可能量,放電可能量,残電力量,SOC_増減,充電量可能量_増減,放電可能量_増減,残電力量_増減,充放電指示量,EQ動作状態,沸き上げ自動設定,沸き上げ中状態,ｴﾈﾙｷﾞｰｼﾌﾄ参加状態,沸き上げ開始基準時刻,ｴﾈﾙｷﾞｰｼﾌﾄ参回数,昼間沸き上げｼﾌﾄ時刻1,EQ指示時刻,ｴｱｺﾝ状態,ｴｱｺﾝmode,ｴｱｺﾝ設定温度,ｴｱｺﾝ指示量,気温,湿度,温度計_残電池
4780,2022-01-14 17:30:00,,,0.2861,0.44,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4781,2022-01-14 18:00:00,,,0.5862,0.45,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4782,2022-01-14 18:30:00,,,0.5121,0.5,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4783,2022-01-14 19:00:00,,,0.9096,0.56,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4784,2022-01-14 19:30:00,,,1.17655,0.57,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4785,2022-01-14 20:00:00,,,0.5119,0.52,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4786,2022-01-14 20:30:00,,,0.481,0.56,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4787,2022-01-14 21:00:00,,,0.509,0.57,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4788,2022-01-14 21:30:00,,,0.5757,0.61,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4789,2022-01-14 22:00:00,,,0.7399,0.75,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4790,2022-01-14 22:30:00,,,0.6415,0.79,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4791,2022-01-14 23:00:00,,,0.5837,0.82,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4792,2022-01-14 23:30:00,,,0.57915,0.72,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4886,2022-01-15 00:00:00,,,0.6113,0.45,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4887,2022-01-15 00:30:00,,,0.56855,0.44,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4888,2022-01-15 01:00:00,,,0.47395,0.39,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4889,2022-01-15 01:30:00,,,0.5379,0.28,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4890,2022-01-15 02:00:00,,,1.5251,0.36,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4891,2022-01-15 02:30:00,,,1.58555,0.34,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4892,2022-01-15 03:00:00,,,1.4153,0.45,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4893,2022-01-15 03:30:00,,,0.95695,0.75,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4894,2022-01-15 04:00:00,,,0.89965,0.97,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4895,2022-01-15 04:30:00,,,0.63005,0.98,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4896,2022-01-15 05:00:00,,,0.11225,0.97,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4897,2022-01-15 05:30:00,,,0.16735,0.81,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4898,2022-01-15 06:00:00,,,0.87085,0.75,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4899,2022-01-15 06:30:00,,,0.5921,0.73,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4900,2022-01-15 07:00:00,,,0.61635,0.77,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4901,2022-01-15 07:30:00,,,0.5734,0.52,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4902,2022-01-15 08:00:00,,,0.57015,0.45,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4903,2022-01-15 08:30:00,,,0.60335,0.52,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4904,2022-01-15 09:00:00,,,0.5979,0.58,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4905,2022-01-15 09:30:00,,,0.64415,0.55,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4906,2022-01-15 10:00:00,,,0.6789,0.59,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4907,2022-01-15 10:30:00,,,0.87635,0.44,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4908,2022-01-15 11:00:00,,,1.00125,0.5,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4909,2022-01-15 11:30:00,,,1.14425,0.47,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4910,2022-01-15 12:00:00,,,0.85885,0.46,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4911,2022-01-15 12:30:00,,,0.69055,0.47,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4912,2022-01-15 13:00:00,,,0.6985,0.55,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4913,2022-01-15 13:30:00,,,0.60225,0.52,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4914,2022-01-15 14:00:00,,,0.2556,0.48,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4915,2022-01-15 14:30:00,,,0.2512,0.45,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4916,2022-01-15 15:00:00,,,0.25725,0.42,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4917,2022-01-15 15:30:00,,,0.28585,0.38,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4918,2022-01-15 16:00:00,,,0.51975,0.41,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4919,2022-01-15 16:30:00,,,0.5977,0.38,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4920,2022-01-15 17:00:00,,,0.51405,0.44,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4921,2022-01-15 17:30:00,,,0.48775,0.38,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
4922,2022-01-15 18:00:00,,,0.37865,0.42,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4923,2022-01-15 18:30:00,,,0.39815,0.47,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4924,2022-01-15 19:00:00,,,0.54915,0.5,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4925,2022-01-15 19:30:00,,,0.64225,0.52,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4926,2022-01-15 20:00:00,,,0.55885,0.44,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4927,2022-01-15 20:30:00,,,0.5652,0.53,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4928,2022-01-15 21:00:00,,,0.49655,0.55,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4929,2022-01-15 21:30:00,,,0.35585,0.57,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4930,2022-01-15 22:00:00,,,0.31735,0.7,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4931,2022-01-15 22:30:00,,,0.32935,0.75,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4932,2022-01-15 23:00:00,,,0.3051,0.78,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
4933,2022-01-15 23:30:00,,,0.34785,0.68,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5402,2022-01-16 00:00:00,,,0.26605,0.44,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5403,2022-01-16 00:30:00,,,0.2802,0.49,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5404,2022-01-16 01:00:00,,,0.10375,0.45,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5405,2022-01-16 01:30:00,,,0.6283,0.4,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5406,2022-01-16 02:00:00,,,0.4417,0.38,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5407,2022-01-16 02:30:00,,,0.16245,0.41,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5408,2022-01-16 03:00:00,,,0.7074,0.56,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5409,2022-01-16 03:30:00,,,0.99485,0.91,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5410,2022-01-16 04:00:00,,,0.9391,1.04,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5411,2022-01-16 04:30:00,,,0.8811,1.04,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5412,2022-01-16 05:00:00,,,0.8641,1.02,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5413,2022-01-16 05:30:00,,,0.83935,0.91,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5414,2022-01-16 06:00:00,,,0.08825,0.8,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5415,2022-01-16 06:30:00,,,0.08715,0.78,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5416,2022-01-16 07:00:00,,,0.16665,0.82,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5417,2022-01-16 07:30:00,,,0.35775,0.62,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5418,2022-01-16 08:00:00,,,0.5643,0.54,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5419,2022-01-16 08:30:00,,,1.09435,0.61,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5420,2022-01-16 09:00:00,,,0.74125,0.67,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5421,2022-01-16 09:30:00,,,0.63135,0.62,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5422,2022-01-16 10:00:00,,,0.9611,0.65,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5423,2022-01-16 10:30:00,,,1.0135,0.54,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5424,2022-01-16 11:00:00,,,1.68315,0.53,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5425,2022-01-16 11:30:00,,,0.8341,0.55,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5426,2022-01-16 12:00:00,,,0.8389,0.51,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5427,2022-01-16 12:30:00,,,0.56365,0.51,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5428,2022-01-16 13:00:00,,,0.6128,0.56,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5429,2022-01-16 13:30:00,,,0.4606,0.6,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5430,2022-01-16 14:00:00,,,0.45695,0.53,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5431,2022-01-16 14:30:00,,,0.24095,0.51,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5432,2022-01-16 15:00:00,,,0.2649,0.45,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5433,2022-01-16 15:30:00,,,0.2204,0.46,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5434,2022-01-16 16:00:00,,,0.23755,0.48,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5435,2022-01-16 16:30:00,,,0.2239,0.44,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5436,2022-01-16 17:00:00,,,0.17785,0.5,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5437,2022-01-16 17:30:00,,,0.1675,0.45,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5438,2022-01-16 18:00:00,,,0.46605,0.47,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5439,2022-01-16 18:30:00,,,0.7108,0.53,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5440,2022-01-16 19:00:00,,,1.23705,0.58,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5441,2022-01-16 19:30:00,,,0.52885,0.6,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5442,2022-01-16 20:00:00,,,0.599,0.55,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5443,2022-01-16 20:30:00,,,0.37065,0.58,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5444,2022-01-16 21:00:00,,,0.6911,0.59,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5445,2022-01-16 21:30:00,,,0.57345,0.62,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5446,2022-01-16 22:00:00,,,0.3088,0.76,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5447,2022-01-16 22:30:00,,,0.30315,0.8,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5448,2022-01-16 23:00:00,,,0.2898,0.83,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5449,2022-01-16 23:30:00,,,0.29715,0.72,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5545,2022-01-17 00:00:00,,,0.3229,0.49,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5546,2022-01-17 00:30:00,,,0.29155,0.45,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5547,2022-01-17 01:00:00,,,0.36365,0.5,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5548,2022-01-17 01:30:00,,,1.20295,0.41,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5549,2022-01-17 02:00:00,,,1.1515,0.36,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5550,2022-01-17 02:30:00,,,0.96675,0.44,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5551,2022-01-17 03:00:00,,,1.03145,0.58,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5552,2022-01-17 03:30:00,,,1.05055,0.92,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5553,2022-01-17 04:00:00,,,1.00245,1.03,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5554,2022-01-17 04:30:00,,,0.93805,1.03,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5555,2022-01-17 05:00:00,,,0.88295,1.01,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5556,2022-01-17 05:30:00,,,0.5517,0.87,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5557,2022-01-17 06:00:00,,,0.36685,0.78,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5558,2022-01-17 06:30:00,,,1.0339,0.77,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5559,2022-01-17 07:00:00,,,1.616,0.8,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5560,2022-01-17 07:30:00,,,1.0484,0.61,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5561,2022-01-17 08:00:00,,,1.08835,0.53,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5562,2022-01-17 08:30:00,,,1.45855,0.62,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5563,2022-01-17 09:00:00,,,1.59765,0.68,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5564,2022-01-17 09:30:00,,,1.36365,0.63,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5565,2022-01-17 10:00:00,,,0.7957,0.65,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5566,2022-01-17 10:30:00,,,0.46405,0.54,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5567,2022-01-17 11:00:00,,,0.4706,0.57,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5568,2022-01-17 11:30:00,,,0.5545,0.58,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5569,2022-01-17 12:00:00,,,0.46835,0.54,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5570,2022-01-17 12:30:00,,,0.98,0.53,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5571,2022-01-17 13:00:00,,,0.6655,0.57,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5572,2022-01-17 13:30:00,,,0.26985,0.61,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5573,2022-01-17 14:00:00,,,0.2527,0.54,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5574,2022-01-17 14:30:00,,,0.49005,0.51,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5575,2022-01-17 15:00:00,,,0.65325,0.45,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5576,2022-01-17 15:30:00,,,0.6006,0.47,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5577,2022-01-17 16:00:00,,,0.3441,0.49,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5578,2022-01-17 16:30:00,,,0.18375,0.45,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5579,2022-01-17 17:00:00,,,0.1796,0.51,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5580,2022-01-17 17:30:00,,,0.1873,0.47,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5581,2022-01-17 18:00:00,,,0.184,0.49,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5582,2022-01-17 18:30:00,,,0.17575,0.54,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5583,2022-01-17 19:00:00,,,0.17835,0.59,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5584,2022-01-17 19:30:00,,,0.43295,0.62,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5585,2022-01-17 20:00:00,,,0.9545,0.56,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5586,2022-01-17 20:30:00,,,0.40885,0.6,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5587,2022-01-17 21:00:00,,,0.46095,0.6,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5588,2022-01-17 21:30:00,,,0.56675,0.63,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5589,2022-01-17 22:00:00,,,0.52195,0.76,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5590,2022-01-17 22:30:00,,,0.50025,0.8,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5591,2022-01-17 23:00:00,,,0.4276,0.82,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5592,2022-01-17 23:30:00,,,0.4307,0.72,,,,,,,,,,,,,,,,,,,ON,Automatic,253,,,,
5688,2022-01-18 00:00:00,,,0.13505,0.45,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5689,2022-01-18 00:30:00,,,0.09,0.47,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5690,2022-01-18 01:00:00,,,0.0861,0.45,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5691,2022-01-18 01:30:00,,,0.0861,0.38,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5692,2022-01-18 02:00:00,,,0.117,0.38,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5693,2022-01-18 02:30:00,,,0.8716,0.43,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5694,2022-01-18 03:00:00,,,1.0066,0.56,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5695,2022-01-18 03:30:00,,,0.9827,0.89,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5696,2022-01-18 04:00:00,,,0.94485,1.01,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5697,2022-01-18 04:30:00,,,0.92275,1.01,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5698,2022-01-18 05:00:00,,,0.85085,0.99,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5699,2022-01-18 05:30:00,,,0.71855,0.86,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5700,2022-01-18 06:00:00,,,0.43185,0.76,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5701,2022-01-18 06:30:00,,,0.40775,0.73,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5702,2022-01-18 07:00:00,,,0.5156,0.78,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5703,2022-01-18 07:30:00,,,1.415,0.61,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5704,2022-01-18 08:00:00,,,1.28805,0.52,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5705,2022-01-18 08:30:00,,,2.2444,0.61,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5706,2022-01-18 09:00:00,,,2.2081,0.69,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5707,2022-01-18 09:30:00,,,1.794,0.64,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5708,2022-01-18 10:00:00,,,1.0314,0.66,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5709,2022-01-18 10:30:00,,,1.204,0.55,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5710,2022-01-18 11:00:00,,,1.19085,0.55,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5711,2022-01-18 11:30:00,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,
5712,2022-01-18 12:00:00,,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,
5713,2022-01-18 12:30:00,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,
5714,2022-01-18 13:00:00,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,
5715,2022-01-18 13:30:00,,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,
5716,2022-01-18 14:00:00,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,
5717,2022-01-18 14:30:00,,,0.60825,0.49,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5718,2022-01-18 15:00:00,,,0.45205,0.43,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5719,2022-01-18 15:30:00,,,0.94925,0.45,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5720,2022-01-18 16:00:00,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,
5721,2022-01-18 16:30:00,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,
5722,2022-01-18 17:00:00,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,
5723,2022-01-18 17:30:00,,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,
5724,2022-01-18 18:00:00,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,
5725,2022-01-18 18:30:00,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,
5726,2022-01-18 19:00:00,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,
5727,2022-01-18 19:30:00,,,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,
5728,2022-01-18 20:00:00,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,
5729,2022-01-18 20:30:00,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,
5730,2022-01-18 21:00:00,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,
5731,2022-01-18 21:30:00,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,
5732,2022-01-18 22:00:00,,,,0.74,,,,,,,,,,,,,,,,,,,,,,,,,
5733,2022-01-18 22:30:00,,,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,
5734,2022-01-18 23:00:00,,,0.1101,0.79,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5735,2022-01-18 23:30:00,,,0.11345,0.69,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5863,2022-01-19 00:00:00,,,0.1162,0.47,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5864,2022-01-19 00:30:00,,,0.11245,0.48,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5865,2022-01-19 01:00:00,,,0.10015,0.46,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5866,2022-01-19 01:30:00,,,0.34755,0.39,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5867,2022-01-19 02:00:00,,,1.0182,0.39,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5868,2022-01-19 02:30:00,,,1.14375,0.44,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5869,2022-01-19 03:00:00,,,1.07995,0.58,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5870,2022-01-19 03:30:00,,,1.02665,0.9,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5871,2022-01-19 04:00:00,,,0.96665,1.02,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5872,2022-01-19 04:30:00,,,0.91235,1.02,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5873,2022-01-19 05:00:00,,,0.53235,1.0,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5874,2022-01-19 05:30:00,,,0.0926,0.87,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5875,2022-01-19 06:00:00,,,0.0912,0.77,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5876,2022-01-19 06:30:00,,,0.0875,0.75,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5877,2022-01-19 07:00:00,,,0.16165,0.79,,,,,,,,,,,,,,,,,,,OFF,Heating,25,,,,
5878,2022-01-19 07:30:00,,,1.25345,0.62,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5879,2022-01-19 08:00:00,,,2.00305,0.54,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5880,2022-01-19 08:30:00,,,1.72125,0.62,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5881,2022-01-19 09:00:00,,,2.30155,0.7,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5882,2022-01-19 09:30:00,,,2.01855,0.65,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5883,2022-01-19 10:00:00,,,1.9716,0.67,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5884,2022-01-19 10:30:00,,,1.4413,0.56,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5885,2022-01-19 11:00:00,,,0.70225,0.56,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5886,2022-01-19 11:30:00,,,0.62225,0.59,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5887,2022-01-19 12:00:00,,,0.78425,0.54,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5888,2022-01-19 12:30:00,,,0.8395,0.53,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5889,2022-01-19 13:00:00,,,0.6839,0.58,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5890,2022-01-19 13:30:00,,,0.4656,0.6,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5891,2022-01-19 14:00:00,,,0.47125,0.53,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5892,2022-01-19 14:30:00,,,0.46775,0.5,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5893,2022-01-19 15:00:00,,,0.77195,0.44,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
5894,2022-01-19 15:30:00,,,0.7169,0.46,,,,,,,,,,,,,,,,,,,ON,Heating,25,,,,
