id,日時,予測値_PV,PV発電量,買電量,予測値_demand,battery状態,SOC,充電可能量,放電可能量,残電力量,SOC_増減,充電量可能量_増減,放電可能量_増減,残電力量_増減,充放電指示量,EQ動作状態,沸き上げ自動設定,沸き上げ中状態,ｴﾈﾙｷﾞｰｼﾌﾄ参加状態,沸き上げ開始基準時刻,ｴﾈﾙｷﾞｰｼﾌﾄ参回数,昼間沸き上げｼﾌﾄ時刻1,EQ指示時刻,ｴｱｺﾝ状態,ｴｱｺﾝmode,ｴｱｺﾝ設定温度,気温,湿度,温度計_残電池
663,2021-12-18 01:00:00,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,
664,2021-12-18 01:30:00,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,
665,2021-12-18 02:00:00,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,
666,2021-12-18 02:30:00,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,
667,2021-12-18 03:00:00,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,
668,2021-12-18 03:30:00,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,
669,2021-12-18 04:00:00,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,
670,2021-12-18 04:30:00,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,
671,2021-12-18 05:00:00,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,
672,2021-12-18 05:30:00,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,
673,2021-12-18 06:00:00,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,
674,2021-12-18 06:30:00,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,
675,2021-12-18 07:00:00,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,
676,2021-12-18 07:30:00,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,
677,2021-12-18 08:00:00,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,
678,2021-12-18 08:30:00,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,
679,2021-12-18 09:00:00,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,
680,2021-12-18 09:30:00,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,
681,2021-12-18 10:00:00,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,
682,2021-12-18 10:30:00,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,
683,2021-12-18 11:00:00,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,
684,2021-12-18 11:30:00,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,
685,2021-12-18 12:00:00,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,
686,2021-12-18 12:30:00,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,
687,2021-12-18 13:00:00,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,
688,2021-12-18 13:30:00,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,
689,2021-12-18 14:00:00,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,
690,2021-12-18 14:30:00,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,
691,2021-12-18 15:00:00,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,
692,2021-12-18 15:30:00,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,
693,2021-12-18 16:00:00,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,
694,2021-12-18 16:30:00,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,
695,2021-12-18 17:00:00,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,
696,2021-12-18 17:30:00,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,
697,2021-12-18 18:00:00,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,
698,2021-12-18 18:30:00,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,
699,2021-12-18 19:00:00,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,
700,2021-12-18 19:30:00,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,
701,2021-12-18 20:00:00,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,
702,2021-12-18 20:30:00,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,
703,2021-12-18 21:00:00,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,
704,2021-12-18 21:30:00,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,
705,2021-12-18 22:00:00,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,
706,2021-12-18 22:30:00,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,
707,2021-12-18 23:00:00,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,
708,2021-12-18 23:30:00,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,
