id,日時,予測値_PV,PV発電量,買電量,予測値_demand,battery状態,SOC,充電可能量,放電可能量,残電力量,SOC_増減,充電量可能量_増減,放電可能量_増減,残電力量_増減,充放電指示量,EQ動作状態,沸き上げ自動設定,沸き上げ中状態,ｴﾈﾙｷﾞｰｼﾌﾄ参加状態,沸き上げ開始基準時刻,ｴﾈﾙｷﾞｰｼﾌﾄ参回数,昼間沸き上げｼﾌﾄ時刻1,EQ指示時刻,ｴｱｺﾝ状態,ｴｱｺﾝmode,ｴｱｺﾝ設定温度,ｴｱｺﾝ指示量,気温,湿度,温度計_残電池
4632,2022-01-20 02:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4633,2022-01-20 02:30:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4634,2022-01-20 03:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4703,2022-01-20 03:30:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4704,2022-01-20 04:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4705,2022-01-20 04:30:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,2022-01-20 05:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707,2022-01-20 05:30:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4708,2022-01-20 06:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4776,2022-01-20 06:30:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4777,2022-01-20 07:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4778,2022-01-20 07:30:00,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4779,2022-01-20 08:00:00,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4780,2022-01-20 08:30:00,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4781,2022-01-20 09:00:00,0.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4851,2022-01-20 09:30:00,0.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4852,2022-01-20 10:00:00,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4853,2022-01-20 10:30:00,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4854,2022-01-20 11:00:00,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4855,2022-01-20 11:30:00,0.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4856,2022-01-20 12:00:00,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4930,2022-01-20 12:30:00,0.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4931,2022-01-20 13:00:00,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4932,2022-01-20 13:30:00,0.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4933,2022-01-20 14:00:00,0.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4934,2022-01-20 14:30:00,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4935,2022-01-20 15:00:00,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5009,2022-01-20 15:30:00,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010,2022-01-20 16:00:00,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5011,2022-01-20 16:30:00,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5012,2022-01-20 17:00:00,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5013,2022-01-20 17:30:00,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5014,2022-01-20 18:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5088,2022-01-20 18:30:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5089,2022-01-20 19:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5090,2022-01-20 19:30:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5091,2022-01-20 20:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5092,2022-01-20 20:30:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5093,2022-01-20 21:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5169,2022-01-20 21:30:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5170,2022-01-20 22:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,2022-01-20 22:30:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5172,2022-01-20 23:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5173,2022-01-20 23:30:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5174,2022-01-21 00:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5248,2022-01-21 00:30:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5249,2022-01-21 01:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,2022-01-21 01:30:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5251,2022-01-21 02:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5252,2022-01-21 02:30:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5253,2022-01-21 03:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5327,2022-01-21 03:30:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5328,2022-01-21 04:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5329,2022-01-21 04:30:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5330,2022-01-21 05:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5331,2022-01-21 05:30:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5332,2022-01-21 06:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5406,2022-01-21 06:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5407,2022-01-21 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5408,2022-01-21 07:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5409,2022-01-21 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5410,2022-01-21 08:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5411,2022-01-21 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
